App,Category,Type,Content Rating,Genres,Price
Learn English from Persian: Persian to English,0.65,0.0,0.0,0.02,0.0
English with Lingualeo,0.65,0.0,0.0,0.02,0.0
"Learn languages, grammar & vocabulary with Memrise",0.65,0.0,0.0,0.02,0.0
Quizlet: Learn Languages & Vocab with Flashcards,0.65,0.0,0.0,0.02,0.0
Udemy - Online Courses,0.65,0.0,0.0,0.02,0.0
Coursera: Online courses,0.65,0.0,0.0,0.02,0.0
"edX - Online Courses by Harvard, MIT & more",0.65,0.0,0.67,0.02,0.0
Elevate - Brain Training Games,0.65,0.0,0.0,0.02,0.0
Lynda - Online Training Videos,0.65,0.0,0.0,0.02,0.0
Brilliant,0.65,0.0,0.0,0.02,0.0
CppDroid - C/C++ IDE,0.65,0.0,0.0,0.02,0.0
Quiz&Learn Python,0.65,0.0,0.0,0.02,0.0
C++ Tutorials,0.65,0.0,0.0,0.02,0.0
C++ Programming,0.65,0.0,0.0,0.02,0.0
C Programming,0.65,0.0,0.0,0.02,0.0
Udacity - Lifelong Learning,0.65,0.0,0.0,0.02,0.0
Learn C++,0.65,0.0,0.0,0.02,0.0
Learn programming,0.65,0.0,0.0,0.02,0.0
Learn JavaScript,0.65,0.0,0.0,0.02,0.0
Learn Java,0.65,0.0,0.0,0.02,0.0
Learn HTML,0.65,0.0,0.0,0.02,0.0
"Programming Hub, Learn to code",0.65,0.0,0.0,0.02,0.0
Learn SQL,0.65,0.0,0.0,0.02,0.0
Ready4 SAT (Prep4 SAT),0.65,0.0,0.0,0.02,0.0
Socratic - Math Answers & Homework Help,0.65,0.0,0.0,0.02,0.0
Ready4 GMAT (Prep4 GMAT),0.65,0.0,0.0,0.02,0.0
Pocket GMAT Math,0.65,0.0,0.0,0.02,0.0
GMAT Question Bank,0.65,0.0,0.0,0.02,0.0
GRE Tutor,0.65,0.0,0.0,0.02,0.0
GRE Flashcards,0.65,0.0,0.0,0.02,0.0
"play2prep: ACT, SAT prep",0.65,0.0,0.0,0.02,0.0
SAT Test,0.65,0.0,0.0,0.02,0.0
GMAT Math Flashcards,0.65,0.0,0.0,0.02,0.0
Pocket SAT Math,0.65,0.0,0.0,0.02,0.0
TOEFL Prep & Practice from Magoosh,0.65,0.0,0.0,0.02,0.0
GRE Prep & Practice by Magoosh,0.65,0.0,0.0,0.02,0.0
GRE® Flashcards by Kaplan,0.65,0.0,0.0,0.02,0.0
SAT Vocabulary,0.65,0.0,0.0,0.02,0.0
Magoosh GMAT Prep & Practice,0.65,0.0,0.0,0.02,0.0
SAT Flashcards: Prep & Vocabulary,0.65,0.0,0.0,0.02,0.0
Rosetta Stone: Learn to Speak & Read New Languages,0.65,0.0,0.0,0.39,0.0
Google Classroom,0.65,0.0,0.0,0.02,0.0
LinkedIn Learning: Online Courses to Learn Skills,0.65,0.0,0.0,0.02,0.0
Learn English with Phrases,0.65,0.0,0.0,0.02,0.0
Free english course,0.65,0.0,0.0,0.02,0.0
Learn 50 languages,0.65,0.0,0.0,0.02,0.0
Babbel – Learn Spanish,0.65,0.0,0.0,0.02,0.0
Mango Languages: Lovable Language Courses,0.65,0.0,0.0,0.02,0.0
Learn English with Aco,0.65,0.0,0.0,0.02,0.0
Learn to Speak English,0.65,0.0,0.0,0.02,0.0
"busuu: Learn Languages - Spanish, English & More",0.65,0.0,0.67,0.02,0.0
My Class Schedule: Timetable,0.65,0.0,0.0,0.02,0.0
Study Checker,0.65,0.0,0.0,0.02,0.0
My Study Life - School Planner,0.65,0.0,0.0,0.02,0.0
HomeWork,0.65,0.0,0.0,0.02,0.0
Next Gen Science Standards,0.65,0.0,0.0,0.02,0.0
myHomework Student Planner,0.65,0.0,0.0,0.02,0.0
Teacher's Gradebook - Additio,0.65,0.0,0.0,0.02,0.0
Common Core,0.65,0.0,0.0,0.02,0.0
Homework Planner,0.65,0.0,0.0,0.02,0.0
TeachersPayTeachers,0.65,0.0,0.0,0.02,0.0
Edmodo,0.65,0.0,0.0,0.02,0.0
Socrative Teacher,0.65,0.0,0.0,0.02,0.0
Training schedule - AllUniver,0.65,0.0,0.0,0.02,0.0
Remind: School Communication,0.65,0.0,0.0,0.02,0.0
ClassDojo,0.65,0.0,0.0,0.39,0.0
Lerni. Learn languages.,0.65,0.0,0.0,0.02,0.0
"HelloTalk — Chat, Speak & Learn Foreign Languages",0.65,0.0,0.0,0.02,0.0
Innovative: Learn 34 Languages,0.65,0.0,0.0,0.02,0.0
Chegg Study - Homework Help,0.65,0.0,0.0,0.02,0.0
Canvas Student,0.65,0.0,0.0,0.02,0.0
Timetable,0.65,0.0,0.0,0.02,0.0
EasyBib: Citation Generator,0.65,0.0,0.0,0.02,0.0
SoloLearn: Learn to Code for Free,0.65,0.0,0.33,0.02,0.0
Kids Learn Languages by Mondly,0.65,0.0,0.0,0.39,0.0
Blinkist - Nonfiction Books,0.65,0.0,0.0,0.02,0.0
Sago Mini Hat Maker,0.65,1.0,0.0,0.42,0.009975
Fuzzy Numbers: Pre-K Number Foundation,0.65,1.0,0.0,0.39,0.014975
Toca Life: City,0.65,1.0,0.0,0.42,0.009975
Toca Life: Hospital,0.65,1.0,0.0,0.42,0.009975
Netflix,0.71,0.0,0.33,0.01,0.0
Complete Spanish Movies,0.71,0.0,0.0,0.01,0.0
Pluto TV - It’s Free TV,0.71,0.0,0.33,0.01,0.0
Tubi TV - Free Movies & TV,0.71,0.0,0.33,0.01,0.0
YouTube Kids,0.71,0.0,0.0,0.45,0.0
Mobile TV,0.71,0.0,0.0,0.01,0.0
TV+,0.71,0.0,0.0,0.01,0.0
Digital TV,0.71,0.0,0.0,0.01,0.0
Motorola Spotlight Player™,0.71,0.0,0.0,0.01,0.0
Vigo Lite,0.71,0.0,0.33,0.01,0.0
Google Play Games,0.71,0.0,0.33,0.01,0.0
Hotstar,0.71,0.0,0.33,0.01,0.0
"Peers.TV: broadcast TV channels First, Match TV, TNT ...",0.71,0.0,0.33,0.01,0.0
The green alien dance,0.71,0.0,0.0,0.01,0.0
Spectrum TV,0.71,0.0,0.33,0.01,0.0
H TV,0.71,0.0,0.0,0.01,0.0
StarTimes - Live International Champions Cup,0.71,0.0,0.0,0.01,0.0
MEGOGO - Cinema and TV,0.71,0.0,0.0,0.01,0.0
Talking Angela,0.71,0.0,0.0,0.01,0.0
DStv Now,0.71,0.0,0.33,0.01,0.0
ivi - movies and TV shows in HD,0.71,0.0,0.33,0.01,0.0
Radio Javan,0.71,0.0,0.0,0.01,0.0
Viki: Asian TV Dramas & Movies,0.71,0.0,0.33,0.01,0.0
Talking Ginger 2,0.71,0.0,0.0,0.01,0.0
Girly Lock Screen Wallpaper with Quotes,0.71,0.0,0.0,0.01,0.0
🔥 Football Wallpapers 4K | Full HD Backgrounds 😍,0.71,0.0,0.0,0.01,0.0
"Movies by Flixster, with Rotten Tomatoes",0.71,0.0,0.0,0.01,0.0
BBC Media Player,0.71,0.0,0.0,0.01,0.0
Amazon Prime Video,0.71,0.0,0.33,0.01,0.0
IMDb Movies & TV,0.71,0.0,0.33,0.01,0.0
Twitch: Livestream Multiplayer Games & Esports,0.71,0.0,0.33,0.01,0.0
Ziggo GO,0.71,0.0,0.33,0.01,0.0
YouTube Gaming,0.71,0.0,0.33,0.01,0.0
PlayStation App,0.71,0.0,0.0,0.01,0.0
Talking Ben the Dog,0.71,0.0,0.0,0.01,0.0
"Red Bull TV: Live Sports, Music & Entertainment",0.71,0.0,0.33,0.01,0.0
Trailer Addict Movie Trailers,0.71,0.0,0.33,0.01,0.0
Cinemark Theatres,0.71,0.0,0.33,0.01,0.0
Regal Cinemas,0.71,0.0,0.0,0.01,0.0
Fandango Movies - Times + Tickets,0.71,0.0,0.33,0.01,0.0
Marcus Theatres,0.71,0.0,0.0,0.01,0.0
Harkins Theatres,0.71,0.0,0.0,0.01,0.0
AMC Theatres,0.71,0.0,0.0,0.01,0.0
Food Network,0.71,0.0,0.33,0.01,0.0
Cooking Channel,0.71,0.0,0.33,0.01,0.0
Animal Planet GO,0.71,0.0,0.33,0.01,0.0
"VRV: Anime, game videos & more",0.71,0.0,0.33,0.01,0.0
DramaFever: Stream Asian Drama Shows & Movies,0.71,0.0,0.33,0.01,0.0
Crunchyroll - Everything Anime,0.71,0.0,0.33,0.01,0.0
Investigation Discovery GO,0.71,0.0,0.33,0.01,0.0
Crackle - Free TV & Movies,0.71,0.0,0.33,0.01,0.0
CBS - Full Episodes & Live TV,0.71,0.0,0.33,0.01,0.0
Acorn TV: World-class TV from Britain and Beyond,0.71,0.0,0.0,0.01,0.0
HISTORY: Watch TV Show Full Episodes & Specials,0.71,0.0,0.33,0.01,0.0
Nick,0.71,0.0,0.67,0.45,0.0
VH1,0.71,0.0,0.33,0.01,0.0
FOX NOW - On Demand & Live TV,0.71,0.0,0.33,0.01,0.0
A&E - Watch Full Episodes of TV Shows,0.71,0.0,0.33,0.01,0.0
The CW,0.71,0.0,0.33,0.01,0.0
BET NOW - Watch Shows,0.71,0.0,0.33,0.01,0.0
"Hulu: Stream TV, Movies & more",0.71,0.0,0.33,0.01,0.0
HBO NOW: Stream TV & Movies,0.71,0.0,0.33,0.01,0.0
Univision NOW - Live TV and On Demand,0.71,0.0,0.33,0.01,0.0
SHOWTIME,0.71,0.0,0.33,0.01,0.0
Lifetime - Watch Full Episodes & Original Movies,0.71,0.0,0.33,0.01,0.0
Comedy Central,0.71,0.0,0.33,0.01,0.0
CW Seed,0.71,0.0,0.33,0.01,0.0
The NBC App - Watch Live TV and Full Episodes,0.71,0.0,0.33,0.01,0.0
WWE,0.71,0.0,0.33,0.01,0.0
Universal Kids,0.71,0.0,0.0,0.45,0.0
MTV,0.71,0.0,0.33,0.01,0.0
LEGO® TV,0.71,0.0,0.67,0.45,0.0
HBO GO: Stream with TV Package,0.71,0.0,0.33,0.01,0.0
Showtime Anytime,0.71,0.0,0.33,0.01,0.0
PlayKids - Educational cartoons and games for kids,0.71,0.0,0.0,0.45,0.0
Telemundo Now,0.71,0.0,0.33,0.01,0.0
Vudu Movies & TV,0.71,0.0,0.33,0.01,0.0
Yidio: TV Show & Movie Guide,0.71,0.0,0.33,0.01,0.0
Redbox,0.71,0.0,0.0,0.01,0.0
Tribeca Shortlist - Handpicked Movies,0.71,0.0,0.33,0.01,0.0
Nick Jr. - Shows & Games,0.71,0.0,0.0,0.45,0.0
Sticker Market: Emoji keyboard,0.71,0.0,0.33,0.01,0.0
Kidjo TV Kids Have Fun & Learn,0.71,0.0,0.0,0.45,0.0
Laugh Out Loud by Kevin Hart,0.71,0.0,0.33,0.01,0.0
ColorFul - Adult Coloring Book,0.71,0.0,0.0,0.01,0.0
Hamilton — The Official App,0.71,0.0,0.0,0.01,0.0
My Talking Pet,0.71,1.0,0.0,0.01,0.012475
Funny Pics,0.71,0.0,0.33,0.01,0.0
Funny Quotes Free,0.71,0.0,0.33,0.01,0.0
LOL Pics (Funny Pictures),0.71,0.0,0.33,0.01,0.0
"Imgur: Find funny GIFs, memes & watch viral videos",0.71,0.0,0.33,0.01,0.0
SketchBook - draw and paint,0.71,0.0,0.0,0.01,0.0
Colorfy: Coloring Book for Adults - Free,0.71,0.0,0.0,0.01,0.0
All Events in City,0.87,0.0,0.0,0.29,0.0
Ticketmaster Event Tickets,0.87,0.0,0.0,0.29,0.0
Reminder,0.87,0.0,0.0,0.29,0.0
Birdays - Birthday reminder,0.87,0.0,0.0,0.29,0.0
"StubHub - Tickets to Sports, Concerts & Events",0.87,0.0,0.0,0.29,0.0
Fever,0.87,0.0,0.33,0.29,0.0
DroidAdmin for Android - Advice,0.87,0.0,0.0,0.29,0.0
"SeatGeek – Tickets to Sports, Concerts, Broadway",0.87,0.0,0.0,0.29,0.0
my4D,0.87,0.0,0.0,0.29,0.0
VAN NIAN 2018 - Vietnamese Calendar,0.87,0.0,0.0,0.29,0.0
Vivid Seats – Event Tickets,0.87,0.0,0.0,0.29,0.0
Name days,0.87,0.0,0.0,0.29,0.0
LBB - Find New & Unique Things To Do Around You,0.87,0.0,0.0,0.29,0.0
Happy Birthday Songs Offline,0.87,0.0,0.0,0.29,0.0
Series Valley of the Wolves full of part,0.87,0.0,0.0,0.29,0.0
Mummatikabalkuragi,0.87,0.0,0.33,0.29,0.0
"Gametime - Tickets to Sports, Concerts, Theater",0.87,0.0,0.0,0.29,0.0
"PTI Flex Maker, Photo Frame Editor & Songs 2018",0.87,0.0,0.0,0.29,0.0
Wipe out,0.87,0.0,0.33,0.29,0.0
Birthdays & Other Events,0.87,0.0,0.0,0.29,0.0
Sarajevo Film Festival - Official,0.87,0.0,0.67,0.29,0.0
Summer Madness,0.87,0.0,0.0,0.29,0.0
Events High - Meet Your City!,0.87,0.0,0.67,0.29,0.0
vide-greniers.org,0.87,0.0,0.0,0.29,0.0
SUMMER SONIC app,0.87,0.0,0.0,0.29,0.0
Quake & Volcanoes: 3D Globe of Volcanic Eruptions,0.87,0.0,0.0,0.29,0.0
Prosperity,0.87,0.0,0.0,0.29,0.0
Picktrainer: India's largest photo contest app,0.87,0.0,0.0,0.29,0.0
AAS-IN-ASIA 2018,0.87,0.0,0.0,0.29,0.0
Moot Peru 2018,0.87,0.0,0.0,0.29,0.0
FM News,0.87,0.0,0.0,0.29,0.0
Goldstar: Live Event Tickets,0.87,0.0,0.33,0.29,0.0
Emmabodafestivalen,0.87,0.0,0.67,0.29,0.0
KudaGo - things to do in NY,0.87,0.0,0.0,0.29,0.0
Mindvalley U Tallinn 2018,0.87,0.0,0.0,0.29,0.0
Rockmaraton Info,0.87,0.0,0.0,0.29,0.0
Freitas Auctioneer Official,0.87,0.0,0.0,0.29,0.0
mobLee Events,0.87,0.0,0.0,0.29,0.0
"Xceed - Clubs, DJs, Festivals & Tickets",0.87,0.0,0.0,0.29,0.0
AMM Events & CPD,0.87,0.0,0.0,0.29,0.0
Arab Halls - For Wedding & Events,0.87,0.0,0.0,0.29,0.0
MeAuDote - An act of love that saves a life,0.87,0.0,0.0,0.29,0.0
TCF National Conference,0.87,0.0,0.0,0.29,0.0
Endurance Lifestyle,0.87,0.0,0.33,0.29,0.0
K PLUS,0.26,0.0,0.0,0.07,0.0
ING Banking,0.26,0.0,0.0,0.07,0.0
Citibanamex Movil,0.26,0.0,0.0,0.07,0.0
The postal bank,0.26,0.0,0.0,0.07,0.0
KTB Netbank,0.26,0.0,0.0,0.07,0.0
Mobile Bancomer,0.26,0.0,0.0,0.07,0.0
Nedbank Money,0.26,0.0,0.0,0.07,0.0
SCB EASY,0.26,0.0,0.0,0.07,0.0
CASHIER,0.26,0.0,0.0,0.07,0.0
Rabo Banking,0.26,0.0,0.0,0.07,0.0
Capitec Remote Banking,0.26,0.0,0.0,0.07,0.0
Itau bank,0.26,0.0,0.0,0.07,0.0
Nubank,0.26,0.0,0.0,0.07,0.0
The Societe Generale App,0.26,0.0,0.0,0.07,0.0
IKO,0.26,0.0,0.0,0.07,0.0
Cash App,0.26,0.0,0.0,0.07,0.0
Standard Bank / Stanbic Bank,0.26,0.0,0.0,0.07,0.0
Bualuang mBanking,0.26,0.0,0.0,0.07,0.0
Intesa Sanpaolo Mobile,0.26,0.0,0.0,0.07,0.0
UBA Mobile Banking,0.26,0.0,0.0,0.07,0.0
BBVA Spain,0.26,0.0,0.0,0.07,0.0
MyMo by GSB,0.26,0.0,0.0,0.07,0.0
VTB-Online,0.26,0.0,0.0,0.07,0.0
Ecobank Mobile Banking,0.26,0.0,0.0,0.07,0.0
Banorte Movil,0.26,0.0,0.0,0.07,0.0
Wells Fargo Mobile,0.26,0.0,0.0,0.07,0.0
Credit Karma,0.26,0.0,0.0,0.07,0.0
BZWBK24 mobile,0.26,0.0,0.0,0.07,0.0
PayPal,0.26,0.0,0.0,0.07,0.0
Capital One® Mobile,0.26,0.0,0.0,0.07,0.0
Zenith Bank Mobile App,0.26,0.0,0.0,0.07,0.0
"GCash - Buy Load, Pay Bills, Send Money",0.26,0.0,0.0,0.07,0.0
Post Bank,0.26,0.0,0.0,0.07,0.0
İşCep,0.26,0.0,0.0,0.07,0.0
People's Bank,0.26,0.0,0.0,0.07,0.0
Google Pay,0.26,0.0,0.0,0.07,0.0
Transfer,0.26,0.0,0.0,0.07,0.0
T-Mobile in,0.26,0.0,0.0,0.07,0.0
TrueMoney Wallet,0.26,0.0,0.0,0.07,0.0
Alfa-Bank (Alfa-Bank),0.26,0.0,0.0,0.07,0.0
Bank of Brazil,0.26,0.0,0.0,0.07,0.0
WiseBanyan - Invest For Free,0.26,0.0,0.0,0.07,0.0
"Robinhood - Investing, No Fees",0.26,0.0,0.0,0.07,0.0
Wells Fargo Daily Change,0.26,0.0,0.0,0.07,0.0
"Even - organize your money, get paid early",0.26,0.0,0.0,0.07,0.0
Digit Save Money Automatically,0.26,0.0,0.0,0.07,0.0
Stash: Invest. Learn. Save.,0.26,0.0,0.0,0.07,0.0
Acorns - Invest Spare Change,0.26,0.0,0.0,0.07,0.0
"Money Lover: Expense Tracker, Budget Planner",0.26,0.0,0.0,0.07,0.0
Expense IQ Money Manager,0.26,0.0,0.0,0.07,0.0
Money Manager Expense & Budget,0.26,0.0,0.0,0.07,0.0
"Prism Pay Bills, Track Money, Personal Finance",0.26,0.0,0.0,0.07,0.0
Monefy - Money Manager,0.26,0.0,0.0,0.07,0.0
Simple - Better Banking,0.26,0.0,0.0,0.07,0.0
Chime - Mobile Banking,0.26,0.0,0.0,0.07,0.0
Bluebird by American Express,0.26,0.0,0.0,0.07,0.0
Walmart MoneyCard,0.26,0.0,0.0,0.07,0.0
Moven - Smart Finances,0.26,0.0,0.0,0.07,0.0
Qapital - Save Small. Live Large,0.26,0.0,0.0,0.07,0.0
Experian - Free Credit Report,0.26,0.0,0.0,0.07,0.0
Branch,0.26,0.0,0.0,0.07,0.0
"WalletHub - Free Credit Score, Report & Monitoring",0.26,0.0,0.0,0.07,0.0
CreditWise from Capital One,0.26,0.0,0.0,0.07,0.0
"NerdWallet: Personal Finance, Credit Score & Cash",0.26,0.0,0.0,0.07,0.0
my face,0.26,0.0,0.0,0.07,0.0
Credit Sesame,0.26,0.0,0.0,0.07,0.0
"Mint: Budget, Bills, Finance",0.26,0.0,0.0,0.07,0.0
Fresh EBT - Food Stamp Balance,0.26,0.0,0.0,0.07,0.0
"Hurdlr: Track Mileage, Expenses, and Log Receipts",0.26,0.0,0.0,0.07,0.0
Mobills: Budget Planner,0.26,0.0,0.0,0.07,0.0
Everlance: Free Mileage Log,0.26,0.0,0.0,0.07,0.0
MileIQ - Free Mileage Tracker for Business,0.26,0.0,0.0,0.07,0.0
QuickBooks Self-Employed:Mileage Tracker and Taxes,0.26,0.0,0.0,0.07,0.0
FREE Stock Market Trading Tips,0.26,0.0,0.0,0.07,0.0
MetaTrader 5,0.26,0.0,0.0,0.07,0.0
MetaTrader 4,0.26,0.0,0.0,0.07,0.0
Stock Quote,0.26,0.0,0.0,0.07,0.0
Seeking Alpha,0.26,0.0,0.0,0.07,0.0
Stock Trainer: Virtual Trading (Stock Markets),0.26,0.0,0.0,0.07,0.0
Stocks: Realtime Quotes Charts,0.26,0.0,0.0,0.07,0.0
"Stocks, Forex, Bitcoin, Ethereum: Portfolio & News",0.26,0.0,0.0,0.07,0.0
CNBC: Breaking Business News & Live Market Data,0.26,0.0,0.0,0.07,0.0
US Stock Market,0.26,0.0,0.0,0.07,0.0
Bloomberg Professional,0.26,0.0,0.0,0.07,0.0
E*TRADE Mobile,0.26,0.0,0.0,0.07,0.0
MSN Money- Stock Quotes & News,0.26,0.0,0.0,0.07,0.0
Fox Business,0.26,0.0,0.0,0.07,0.0
NSE Mobile Trading,0.26,0.0,0.0,0.07,0.0
Yahoo Finance,0.26,0.0,0.0,0.07,0.0
"JStock - Stock Market, Portfolio & News",0.26,0.0,0.0,0.07,0.0
Webull - Stock Quotes & Free Stock Trading,0.26,0.0,0.0,0.07,0.0
"Trading 212 - Forex, Stocks, CFDs",0.26,0.0,0.0,0.07,0.0
"Moneycontrol – Stocks, Sensex, Mutual Funds, IPO",0.26,0.0,0.0,0.07,0.0
Current debit card and app made for teens,0.26,0.0,0.0,0.07,0.0
Betterment,0.26,0.0,0.0,0.07,0.0
Citizens Bank Mobile Banking,0.26,0.0,0.0,0.07,0.0
GoBank,0.26,0.0,0.0,0.07,0.0
NetSpend Prepaid,0.26,0.0,0.0,0.07,0.0
BBVA Compass Banking,0.26,0.0,0.0,0.07,0.0
BankMobile Vibe App,0.26,0.0,0.0,0.07,0.0
Netspend Skylight ONE,0.26,0.0,0.0,0.07,0.0
ACE Elite,0.26,0.0,0.0,0.07,0.0
U.S. Bank,0.26,0.0,0.0,0.07,0.0
Huntington Mobile,0.26,0.0,0.0,0.07,0.0
USAA Mobile,0.26,0.0,0.0,0.07,0.0
Associated Credit Union Mobile,0.26,0.0,0.0,0.07,0.0
Bank of America Mobile Banking,0.26,0.0,0.0,0.07,0.0
USE Credit Union Mobile,0.26,0.0,0.0,0.07,0.0
Discover Mobile,0.26,0.0,0.0,0.07,0.0
Amex Mobile,0.26,0.0,0.0,0.07,0.0
Citi Mobile®,0.26,0.0,0.0,0.07,0.0
Navy Federal Credit Union,0.26,0.0,0.0,0.07,0.0
Chase Mobile,0.26,0.0,0.0,0.07,0.0
HDFC Bank MobileBanking,0.26,0.0,0.0,0.07,0.0
Barclays US for Android,0.26,0.0,0.0,0.07,0.0
McDonald's,0.68,0.0,0.0,0.22,0.0
Easy and Fast Recipes,0.68,0.0,0.0,0.22,0.0
Cookpad - FREE recipe search makes fun cooking · musical making!,0.68,0.0,0.0,0.22,0.0
DELISH KITCHEN - FREE recipe movies make food fun and easy!,0.68,0.0,0.0,0.22,0.0
Sumine side dish - dish recipe side dish,0.68,0.0,0.0,0.22,0.0
Easy Recipes,0.68,0.0,0.0,0.22,0.0
Delicious Recipes,0.68,0.0,0.33,0.22,0.0
Tastely,0.68,0.0,0.0,0.22,0.0
Pastry & Cooking (Without Net),0.68,0.0,0.0,0.22,0.0
Frigo Magic: Easy recipe idea and anti-waste,0.68,0.0,0.0,0.22,0.0
McDonald's - McDonald's Japan,0.68,0.0,0.0,0.22,0.0
Debonairs Pizza,0.68,0.0,0.0,0.22,0.0
Popeyes® App,0.68,0.0,0.0,0.22,0.0
Dunkin' Donuts,0.68,0.0,0.0,0.22,0.0
Pyaterochka,0.68,0.0,0.0,0.22,0.0
Refreshing app Free application that can use deal coupons,0.68,0.0,0.0,0.22,0.0
Simple Recipes,0.68,0.0,0.0,0.22,0.0
Grubhub: Food Delivery,0.68,0.0,0.0,0.22,0.0
Panera Bread,0.68,0.0,0.0,0.22,0.0
Chick-fil-A,0.68,0.0,0.0,0.22,0.0
hellofood - Food Delivery,0.68,0.0,0.0,0.22,0.0
Starbucks,0.68,0.0,0.0,0.22,0.0
Easy and quick desserts,0.68,0.0,0.67,0.22,0.0
Domino's Pizza USA,0.68,0.0,0.0,0.22,0.0
Chef - Recipes & Cooking,0.68,0.0,0.0,0.22,0.0
"Delivery Club-food delivery: pizza, sushi, burger, salad",0.68,0.0,0.0,0.22,0.0
HungerStation,0.68,0.0,0.0,0.22,0.0
Delivery yogi.,0.68,0.0,0.0,0.22,0.0
Delivery trough - delivery trough delivery trough,0.68,0.0,0.0,0.22,0.0
Dr. Oetker recipe ideas,0.68,0.0,0.0,0.22,0.0
SONIC Drive-In,0.68,0.0,0.0,0.22,0.0
SUBWAY®,0.68,0.0,0.0,0.22,0.0
GialloZafferano: Recipes,0.68,0.0,0.0,0.22,0.0
Dairy Queen,0.68,0.0,0.0,0.22,0.0
9th stage,0.68,0.0,0.0,0.22,0.0
OpenRice,0.68,0.0,0.0,0.22,0.0
SarashpazPapion (Cooking with Chef Bowls),0.68,0.0,0.0,0.22,0.0
Little Caesars,0.68,0.0,0.0,0.22,0.0
Recipes Pastries and homemade pies More than 500 recipes for pastries,0.68,0.0,0.0,0.22,0.0
Om Waleed Sweets,0.68,0.0,0.33,0.22,0.0
"Eat Fast Prepare ""Without Internet""",0.68,0.0,0.0,0.22,0.0
Wendy’s – Food and Offers,0.68,0.0,0.0,0.22,0.0
My Recipes Cookbook : RecetteTek,0.68,0.0,0.0,0.22,0.0
Healthy Recipes Free,0.68,0.0,0.0,0.22,0.0
Cookbook Recipes,0.68,0.0,0.33,0.22,0.0
ChefTap Recipes & Grocery List,0.68,0.0,0.0,0.22,0.0
Recipe Keeper,0.68,0.0,0.0,0.22,0.0
My CookBook (Recipe Manager),0.68,0.0,0.0,0.22,0.0
50 Healthy Slow Cooker Recipes,0.68,0.0,0.67,0.22,0.0
Easy Healthy Recipes,0.68,0.0,0.0,0.22,0.0
Allrecipes Dinner Spinner,0.68,0.0,0.0,0.22,0.0
My CookBook Pro (Ad Free),0.68,1.0,0.0,0.22,0.008725
Paprika Recipe Manager,0.68,1.0,0.0,0.22,0.012475
Yummly Recipes & Shopping List,0.68,0.0,0.0,0.22,0.0
Kitchen Stories - Recipes & Cooking,0.68,0.0,0.0,0.22,0.0
Cookpad,0.68,0.0,0.0,0.22,0.0
"BigOven Recipes, Meal Planner, Grocery List & More",0.68,0.0,0.33,0.22,0.0
Postmates Food Delivery: Order Eats & Alcohol,0.68,0.0,0.0,0.22,0.0
Instacart: Grocery Delivery,0.68,0.0,0.0,0.22,0.0
OpenTable: Restaurants Near Me,0.68,0.0,0.0,0.22,0.0
Foursquare City Guide,0.68,0.0,0.33,0.22,0.0
Zomato - Restaurant Finder and Food Delivery App,0.68,0.0,0.0,0.22,0.0
Munchery: Chef Crafted Fresh Food Delivered,0.68,0.0,0.0,0.22,0.0
"delivery.com: Order Food, Alcohol & Laundry",0.68,0.0,0.0,0.22,0.0
Eat24 Food Delivery & Takeout,0.68,0.0,0.0,0.22,0.0
BeyondMenu Food Delivery,0.68,0.0,0.0,0.22,0.0
EatStreet Food Delivery App,0.68,0.0,0.0,0.22,0.0
Pizza Hut,0.68,0.0,0.0,0.22,0.0
Caviar - Food Delivery,0.68,0.0,0.0,0.22,0.0
DoorDash - Food Delivery,0.68,0.0,0.0,0.22,0.0
Uber Eats: Local Food Delivery,0.68,0.0,0.0,0.22,0.0
Seamless Food Delivery/Takeout,0.68,0.0,0.0,0.22,0.0
Talabat: Food Delivery,0.68,0.0,0.0,0.22,0.0
TheFork - Restaurants booking and special offers,0.68,0.0,0.0,0.22,0.0
foodpanda - Local Food Delivery,0.68,0.0,0.0,0.22,0.0
Home Workout - No Equipment,0.35,0.0,0.0,0.09,0.0
Step Counter - Calorie Counter,0.35,0.0,0.0,0.09,0.0
Lose Belly Fat in 30 Days - Flat Stomach,0.35,0.0,0.0,0.09,0.0
Pedometer - Step Counter Free & Calorie Burner,0.35,0.0,0.0,0.09,0.0
Six Pack in 30 Days - Abs Workout,0.35,0.0,0.0,0.09,0.0
Lose Weight in 30 Days,0.35,0.0,0.0,0.09,0.0
Pedometer,0.35,0.0,0.0,0.09,0.0
LG Health,0.35,0.0,0.0,0.09,0.0
Step Counter - Pedometer Free & Calorie Counter,0.35,0.0,0.0,0.09,0.0
"Pedometer, Step Counter & Weight Loss Tracker App",0.35,0.0,0.0,0.09,0.0
Sportractive GPS Running Cycling Distance Tracker,0.35,0.0,0.0,0.09,0.0
30 Day Fitness Challenge - Workout at Home,0.35,0.0,0.0,0.09,0.0
Home Workout for Men - Bodybuilding,0.35,0.0,0.0,0.09,0.0
Fat Burning Workout - Home Weight lose,0.35,0.0,0.0,0.09,0.0
Buttocks and Abdomen,0.35,0.0,0.0,0.09,0.0
Walking for Weight Loss - Walk Tracker,0.35,0.0,0.0,0.09,0.0
Running & Jogging,0.35,0.0,0.0,0.09,0.0
Walk with Map My Walk,0.35,0.0,0.0,0.09,0.0
Sleep Sounds,0.35,0.0,0.0,0.09,0.0
